Branch count (per thread);Read accesses to global memory (per thread);Write accesses to global memory (per thread);Read accesses to local memory (per thread);Write accesses to local memory (per thread);Read accesses to constant memory (per thread);Arithmetic operations (per thread);Logic operations (per thread);Bitwise operations (per thread);Comparison operations (per thread);Pown operations (per thread);Sqrt operations (per thread);Hypot operations (per thread);Data size transf from host to device (bytes);Data size transf from device to host (bytes);Data size allocated locally (bytes);Global work size dim 1 (number of threads);Global work size dim 2 (number of threads);Global work size dim 3 (number of threads);Local work size dim 1 (number of threads);Local work size dim 2 (number of threads);Local work size dim 3 (number of threads);Kernel calls;Computation density;Memory access density;Tahiti Completion Time (ms);Devastator Completion Time (ms);AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms);Agorithm
0;81;1;0;0;81;452;0;0;0;0;0;0;832068;802816;0;448;448;1;16;16;1;;55,489;9,944;4,45;5,27;8,31;3
0;81;1;0;0;81;452;0;0;0;0;0;0;1081924;1048576;0;512;512;1;16;16;1;;55,616;9,967;5,14;5,79;10,98;3
0;81;1;0;0;81;452;0;0;0;0;0;0;1364548;1327104;0;576;576;1;16;16;1;;55,714;9,984;5,00;5,66;12,56;3
0;81;1;0;0;81;452;0;0;0;0;0;0;1679940;1638400;0;640;640;1;16;16;1;;55,793;9,998;5,02;6,53;14,05;3
0;81;1;0;0;81;452;0;0;0;0;0;0;2028100;1982464;0;704;704;1;16;16;1;;55,857;10,010;5,07;6,47;16,72;3
0;81;1;0;0;81;452;0;0;0;0;0;0;2409028;2359296;0;768;768;1;16;16;1;;55,911;10,019;5,55;7,42;18,03;3
0;81;1;0;0;81;452;0;0;0;0;0;0;2822724;2768896;0;832;832;1;16;16;1;;55,956;10,028;6,68;7,10;21,39;3
0;81;1;0;0;81;452;0;0;0;0;0;0;3269188;3211264;0;896;896;1;16;16;1;;55,995;10,035;6,64;8,39;23,01;3
0;81;1;0;0;81;452;0;0;0;0;0;0;3748420;3686400;0;960;960;1;16;16;1;;56,029;10,041;6,65;8,30;25,73;3
0;81;1;0;0;81;452;0;0;0;0;0;0;4260420;4194304;0;1024;1024;1;16;16;1;;56,058;10,046;7,05;9,45;30,22;3
0;81;1;0;0;81;452;0;0;0;0;0;0;4805188;4734976;0;1088;1088;1;16;16;1;;56,084;10,050;7,94;10,54;36,11;3
0;81;1;0;0;81;452;0;0;0;0;0;0;5382724;5308416;0;1152;1152;1;16;16;1;;56,107;10,055;7,56;10,61;37,04;3
0;81;1;0;0;81;452;0;0;0;0;0;0;5993028;5914624;0;1216;1216;1;16;16;1;;56,128;10,058;9,29;11,15;41,39;3
0;81;1;0;0;81;452;0;0;0;0;0;0;6636100;6553600;0;1280;1280;1;16;16;1;;56,147;10,062;8,46;11,85;43,56;3
0;81;1;0;0;81;452;0;0;0;0;0;0;7311940;7225344;0;1344;1344;1;16;16;1;;56,163;10,065;9,24;12,64;47,82;3
0;81;1;0;0;81;452;0;0;0;0;0;0;8020548;7929856;0;1408;1408;1;16;16;1;;56,179;10,067;9,72;13,35;52,79;3
0;81;1;0;0;81;452;0;0;0;0;0;0;8761924;8667136;0;1472;1472;1;16;16;1;;56,193;10,070;10,60;14,17;57,49;3
0;81;1;0;0;81;452;0;0;0;0;0;0;9536068;9437184;0;1536;1536;1;16;16;1;;56,206;10,072;10,66;15,31;61,77;3
0;81;1;0;0;81;452;0;0;0;0;0;0;10342980;10240000;0;1600;1600;1;16;16;1;;56,217;10,074;11,18;16,52;68,70;3
0;81;1;0;0;81;452;0;0;0;0;0;0;11182660;11075584;0;1664;1664;1;16;16;1;;56,228;10,076;12,34;16,63;73,44;3
0;81;1;0;0;81;452;0;0;0;0;0;0;12055108;11943936;0;1728;1728;1;16;16;1;;56,238;10,078;12,49;17,87;76,06;3
0;81;1;0;0;81;452;0;0;0;0;0;0;12960324;12845056;0;1792;1792;1;16;16;1;;56,248;10,080;13,10;20,85;82,32;3
0;81;1;0;0;81;452;0;0;0;0;0;0;13898308;13778944;0;1856;1856;1;16;16;1;;56,256;10,081;13,35;20,34;87,83;3
0;81;1;0;0;81;452;0;0;0;0;0;0;14869060;14745600;0;1920;1920;1;16;16;1;;56,264;10,083;14,22;21,79;93,74;3
0;81;1;0;0;81;452;0;0;0;0;0;0;15872580;15745024;0;1984;1984;1;16;16;1;;56,272;10,084;15,04;22,76;100,12;3
0;81;1;0;0;81;452;0;0;0;0;0;0;16908868;16777216;0;2048;2048;1;16;16;1;;56,279;10,085;15,90;25,01;106,85;3
0;121;1;0;0;121;662;0;0;0;0;0;0;22388;16384;0;64;64;1;16;16;1;;69,936;12,783;3,89;3,79;3,66;3
0;121;1;0;0;121;662;0;0;0;0;0;0;76660;65536;0;128;128;1;16;16;1;;76,276;13,942;4,22;4,87;6,05;3
0;121;1;0;0;121;662;0;0;0;0;0;0;163700;147456;0;192;192;1;16;16;1;;78,430;14,335;3,65;4,24;6,08;3
0;121;1;0;0;121;662;0;0;0;0;0;0;283508;262144;0;256;256;1;16;16;1;;79,510;14,533;4,64;4,47;6,86;3
0;121;1;0;0;121;662;0;0;0;0;0;0;436084;409600;0;320;320;1;16;16;1;;80,159;14,651;4,40;5,38;8,12;3
0;121;1;0;0;121;662;0;0;0;0;0;0;621428;589824;0;384;384;1;16;16;1;;80,591;14,730;4,54;5,49;9,93;3
0;121;1;0;0;121;662;0;0;0;0;0;0;839540;802816;0;448;448;1;16;16;1;;80,900;14,787;4,63;5,49;12,71;3
0;121;1;0;0;121;662;0;0;0;0;0;0;1090420;1048576;0;512;512;1;16;16;1;;81,131;14,829;4,57;6,25;16,46;3
0;121;1;0;0;121;662;0;0;0;0;0;0;1374068;1327104;0;576;576;1;16;16;1;;81,311;14,862;4,77;6,29;18,57;3
0;121;1;0;0;121;662;0;0;0;0;0;0;1690484;1638400;0;640;640;1;16;16;1;;81,455;14,888;5,17;6,58;21,74;3
0;121;1;0;0;121;662;0;0;0;0;0;0;2039668;1982464;0;704;704;1;16;16;1;;81,573;14,910;5,50;7,39;26,82;3
0;121;1;0;0;121;662;0;0;0;0;0;0;2421620;2359296;0;768;768;1;16;16;1;;81,671;14,928;5,74;8,29;29,51;3
0;121;1;0;0;121;662;0;0;0;0;0;0;2836340;2768896;0;832;832;1;16;16;1;;81,754;14,943;5,84;8,21;34,47;3
0;121;1;0;0;121;662;0;0;0;0;0;0;3283828;3211264;0;896;896;1;16;16;1;;81,826;14,956;5,81;9,38;39,98;3
0;121;1;0;0;121;662;0;0;0;0;0;0;3764084;3686400;0;960;960;1;16;16;1;;81,887;14,967;6,38;10,15;45,04;3
0;121;1;0;0;121;662;0;0;0;0;0;0;4277108;4194304;0;1024;1024;1;16;16;1;;81,941;14,977;6,93;10,87;51,57;3
0;121;1;0;0;121;662;0;0;0;0;0;0;4822900;4734976;0;1088;1088;1;16;16;1;;81,989;14,986;7,43;11,33;56,48;3
0;121;1;0;0;121;662;0;0;0;0;0;0;5401460;5308416;0;1152;1152;1;16;16;1;;82,031;14,994;7,43;12,26;63,88;3
0;121;1;0;0;121;662;0;0;0;0;0;0;6012788;5914624;0;1216;1216;1;16;16;1;;82,069;15,001;7,68;13,85;71,57;3
0;121;1;0;0;121;662;0;0;0;0;0;0;6656884;6553600;0;1280;1280;1;16;16;1;;82,103;15,007;8,25;14,87;78,26;3
0;121;1;0;0;121;662;0;0;0;0;0;0;7333748;7225344;0;1344;1344;1;16;16;1;;82,134;15,012;8,78;15,90;87,53;3
0;121;1;0;0;121;662;0;0;0;0;0;0;8043380;7929856;0;1408;1408;1;16;16;1;;82,162;15,018;9,57;16,98;95,47;3
0;121;1;0;0;121;662;0;0;0;0;0;0;8785780;8667136;0;1472;1472;1;16;16;1;;82,187;15,022;9,71;18,05;103,57;3
0;121;1;0;0;121;662;0;0;0;0;0;0;9560948;9437184;0;1536;1536;1;16;16;1;;82,211;15,026;10,27;19,45;112,17;3
0;121;1;0;0;121;662;0;0;0;0;0;0;10368884;10240000;0;1600;1600;1;16;16;1;;82,232;15,030;10,77;21,20;120,85;3
0;121;1;0;0;121;662;0;0;0;0;0;0;11209588;11075584;0;1664;1664;1;16;16;1;;82,252;15,034;11,66;22,81;131,61;3
0;121;1;0;0;121;662;0;0;0;0;0;0;12083060;11943936;0;1728;1728;1;16;16;1;;82,271;15,037;11,95;24,80;142,86;3
0;121;1;0;0;121;662;0;0;0;0;0;0;12989300;12845056;0;1792;1792;1;16;16;1;;82,288;15,041;12,65;26,74;151,56;3
0;121;1;0;0;121;662;0;0;0;0;0;0;13928308;13778944;0;1856;1856;1;16;16;1;;82,304;15,043;13,53;28,89;164,47;3
0;121;1;0;0;121;662;0;0;0;0;0;0;14900084;14745600;0;1920;1920;1;16;16;1;;82,319;15,046;13,99;29,18;173,08;3
0;121;1;0;0;121;662;0;0;0;0;0;0;15904628;15745024;0;1984;1984;1;16;16;1;;82,333;15,049;14,38;31,31;186,07;3
0;121;1;0;0;121;662;0;0;0;0;0;0;16941940;16777216;0;2048;2048;1;16;16;1;;82,346;15,051;14,96;32,41;198,94;3
0;169;1;0;0;169;912;0;0;0;0;0;0;23780;16384;0;64;64;1;16;16;1;;93,007;17,235;3,77;3,87;4,29;3
0;169;1;0;0;169;912;0;0;0;0;0;0;79076;65536;0;128;128;1;16;16;1;;103,326;19,147;3,48;4,51;5,41;3
0;169;1;0;0;169;912;0;0;0;0;0;0;167140;147456;0;192;192;1;16;16;1;;106,867;19,803;3,96;5,00;7,22;3
0;169;1;0;0;169;912;0;0;0;0;0;0;287972;262144;0;256;256;1;16;16;1;;108,648;20,133;3,92;4,60;7,69;3
0;169;1;0;0;169;912;0;0;0;0;0;0;441572;409600;0;320;320;1;16;16;1;;109,718;20,331;4,92;4,97;10,13;3
0;169;1;0;0;169;912;0;0;0;0;0;0;627940;589824;0;384;384;1;16;16;1;;110,432;20,464;4,84;5,97;12,38;3
0;169;1;0;0;169;912;0;0;0;0;0;0;847076;802816;0;448;448;1;16;16;1;;110,942;20,558;5,35;5,86;15,94;3
0;169;1;0;0;169;912;0;0;0;0;0;0;1098980;1048576;0;512;512;1;16;16;1;;111,324;20,629;4,60;6,96;18,89;3
0;169;1;0;0;169;912;0;0;0;0;0;0;1383652;1327104;0;576;576;1;16;16;1;;111,622;20,684;5,22;6,83;23,29;3
0;169;1;0;0;169;912;0;0;0;0;0;0;1701092;1638400;0;640;640;1;16;16;1;;111,860;20,728;5,34;8,21;27,46;3
0;169;1;0;0;169;912;0;0;0;0;0;0;2051300;1982464;0;704;704;1;16;16;1;;112,055;20,765;5,51;8,55;33,99;3
0;169;1;0;0;169;912;0;0;0;0;0;0;2434276;2359296;0;768;768;1;16;16;1;;112,217;20,795;5,64;9,43;37,60;3
0;169;1;0;0;169;912;0;0;0;0;0;0;2850020;2768896;0;832;832;1;16;16;1;;112,354;20,820;6,17;10,54;43,50;3
0;169;1;0;0;169;912;0;0;0;0;0;0;3298532;3211264;0;896;896;1;16;16;1;;112,472;20,842;6,73;11,01;50,37;3
0;169;1;0;0;169;912;0;0;0;0;0;0;3779812;3686400;0;960;960;1;16;16;1;;112,574;20,861;6,86;12,21;57,15;3
0;169;1;0;0;169;912;0;0;0;0;0;0;4293860;4194304;0;1024;1024;1;16;16;1;;112,663;20,877;6,71;13,36;65,41;3
0;169;1;0;0;169;912;0;0;0;0;0;0;4840676;4734976;0;1088;1088;1;16;16;1;;112,742;20,892;7,48;14,90;74,24;3
0;169;1;0;0;169;912;0;0;0;0;0;0;5420260;5308416;0;1152;1152;1;16;16;1;;112,812;20,905;8,38;15,91;82,99;3
0;169;1;0;0;169;912;0;0;0;0;0;0;6032612;5914624;0;1216;1216;1;16;16;1;;112,874;20,916;8,22;17,26;91,76;3
0;169;1;0;0;169;912;0;0;0;0;0;0;6677732;6553600;0;1280;1280;1;16;16;1;;112,930;20,927;8,93;19,16;100,74;3
0;169;1;0;0;169;912;0;0;0;0;0;0;7355620;7225344;0;1344;1344;1;16;16;1;;112,981;20,936;9,16;20,55;111,59;3
0;169;1;0;0;169;912;0;0;0;0;0;0;8066276;7929856;0;1408;1408;1;16;16;1;;113,028;20,945;9,90;22,03;121,56;3
0;169;1;0;0;169;912;0;0;0;0;0;0;8809700;8667136;0;1472;1472;1;16;16;1;;113,070;20,953;10,36;24,62;134,84;3
0;169;1;0;0;169;912;0;0;0;0;0;0;9585892;9437184;0;1536;1536;1;16;16;1;;113,109;20,960;11,10;26,54;145,36;3
0;169;1;0;0;169;912;0;0;0;0;0;0;10394852;10240000;0;1600;1600;1;16;16;1;;113,144;20,966;11,59;28,23;156,91;3
0;169;1;0;0;169;912;0;0;0;0;0;0;11236580;11075584;0;1664;1664;1;16;16;1;;113,177;20,973;12,15;29,88;171,12;3
0;169;1;0;0;169;912;0;0;0;0;0;0;12111076;11943936;0;1728;1728;1;16;16;1;;113,208;20,978;13,36;32,25;183,76;3
0;169;1;0;0;169;912;0;0;0;0;0;0;13018340;12845056;0;1792;1792;1;16;16;1;;113,236;20,983;13,38;34,39;197,00;3
0;169;1;0;0;169;912;0;0;0;0;0;0;13958372;13778944;0;1856;1856;1;16;16;1;;113,263;20,988;13,74;37,49;212,02;3
0;169;1;0;0;169;912;0;0;0;0;0;0;14931172;14745600;0;1920;1920;1;16;16;1;;113,287;20,993;14,51;40,44;228,30;3
0;169;1;0;0;169;912;0;0;0;0;0;0;15936740;15745024;0;1984;1984;1;16;16;1;;113,310;20,997;15,23;42,39;241,88;3
0;169;1;0;0;169;912;0;0;0;0;0;0;16975076;16777216;0;2048;2048;1;16;16;1;;113,332;21,001;16,51;45,05;258,34;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;25236;16384;0;64;64;1;16;16;1;;118,294;22,143;3,50;3,99;4,09;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;81556;65536;0;128;128;1;16;16;1;;133,886;25,062;3,95;4,37;6,40;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;170644;147456;0;192;192;1;16;16;1;;139,297;26,075;4,22;4,36;7,31;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;292500;262144;0;256;256;1;16;16;1;;142,027;26,586;4,47;4,88;8,57;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;447124;409600;0;320;320;1;16;16;1;;143,669;26,893;4,49;5,38;12,64;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;634516;589824;0;384;384;1;16;16;1;;144,765;27,098;4,56;5,68;14,57;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;854676;802816;0;448;448;1;16;16;1;;145,549;27,245;4,71;6,70;18,82;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;1107604;1048576;0;512;512;1;16;16;1;;146,137;27,355;4,55;6,72;22,94;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;1393300;1327104;0;576;576;1;16;16;1;;146,594;27,441;5,23;7,84;29,88;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;1711764;1638400;0;640;640;1;16;16;1;;146,960;27,509;6,01;8,50;34,33;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;2062996;1982464;0;704;704;1;16;16;1;;147,259;27,565;5,60;9,84;40,28;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;2446996;2359296;0;768;768;1;16;16;1;;147,508;27,612;5,64;10,83;49,03;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;2863764;2768896;0;832;832;1;16;16;1;;147,719;27,651;5,67;11,91;58,76;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;3313300;3211264;0;896;896;1;16;16;1;;147,900;27,685;6,18;13,78;64,50;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;3795604;3686400;0;960;960;1;16;16;1;;148,057;27,715;6,75;15,20;73,54;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;4310676;4194304;0;1024;1024;1;16;16;1;;148,194;27,740;7,27;16,16;84,94;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;4858516;4734976;0;1088;1088;1;16;16;1;;148,315;27,763;7,14;17,77;92,46;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;5439124;5308416;0;1152;1152;1;16;16;1;;148,423;27,783;7,63;19,93;103,25;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;6052500;5914624;0;1216;1216;1;16;16;1;;148,519;27,801;8,21;22,16;114,70;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;6698644;6553600;0;1280;1280;1;16;16;1;;148,606;27,817;8,88;25,06;127,00;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;7377556;7225344;0;1344;1344;1;16;16;1;;148,684;27,832;9,15;27,24;140,79;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;8089236;7929856;0;1408;1408;1;16;16;1;;148,755;27,845;9,37;29,37;153,68;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;8833684;8667136;0;1472;1472;1;16;16;1;;148,820;27,857;9,94;30,94;168,65;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;9610900;9437184;0;1536;1536;1;16;16;1;;148,880;27,869;10,44;33,20;182,48;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;10420884;10240000;0;1600;1600;1;16;16;1;;148,935;27,879;10,75;35,82;196,76;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;11263636;11075584;0;1664;1664;1;16;16;1;;148,985;27,888;11,77;39,02;210,98;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;12139156;11943936;0;1728;1728;1;16;16;1;;149,032;27,897;12,15;42,77;227,06;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;13047444;12845056;0;1792;1792;1;16;16;1;;149,076;27,905;12,92;45,34;244,31;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;13988500;13778944;0;1856;1856;1;16;16;1;;149,116;27,913;13,43;47,50;262,61;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;14962324;14745600;0;1920;1920;1;16;16;1;;149,154;27,920;13,75;50,21;279,66;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;15968916;15745024;0;1984;1984;1;16;16;1;;149,189;27,926;15,34;54,44;299,39;3
0;225;1;0;0;225;1202;0;0;0;0;0;0;17008276;16777216;0;2048;2048;1;16;16;1;;149,222;27,933;15,88;56,95;317,94;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;26756;16384;0;64;64;1;16;16;1;;145,458;27,440;3,82;3,97;4,02;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;84100;65536;0;128;128;1;16;16;1;;167,742;31,643;3,84;4,18;6,50;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;174212;147456;0;192;192;1;16;16;1;;175,571;33,120;5,64;4,71;7,45;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;297092;262144;0;256;256;1;16;16;1;;179,533;33,867;5,23;6,59;9,91;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;452740;409600;0;320;320;1;16;16;1;;181,920;34,318;4,69;6,38;14,05;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;641156;589824;0;384;384;1;16;16;1;;183,514;34,619;4,89;6,53;17,94;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;862340;802816;0;448;448;1;16;16;1;;184,654;34,834;4,84;7,05;24,03;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;1116292;1048576;0;512;512;1;16;16;1;;185,510;34,995;5,39;8,46;28,41;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;1403012;1327104;0;576;576;1;16;16;1;;186,176;35,121;5,56;9,30;35,86;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;1722500;1638400;0;640;640;1;16;16;1;;186,708;35,221;5,82;9,56;42,89;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;2074756;1982464;0;704;704;1;16;16;1;;187,144;35,303;5,78;10,92;53,20;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;2459780;2359296;0;768;768;1;16;16;1;;187,507;35,372;6,76;12,81;58,47;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;2877572;2768896;0;832;832;1;16;16;1;;187,814;35,430;6,64;15,34;69,75;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;3328132;3211264;0;896;896;1;16;16;1;;188,078;35,479;7,47;15,48;81,53;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;3811460;3686400;0;960;960;1;16;16;1;;188,306;35,522;7,49;17,94;94,40;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;4327556;4194304;0;1024;1024;1;16;16;1;;188,506;35,560;8,16;21,71;106,40;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;4876420;4734976;0;1088;1088;1;16;16;1;;188,682;35,593;8,93;24,62;120,15;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;5458052;5308416;0;1152;1152;1;16;16;1;;188,838;35,623;9,49;26,07;134,03;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;6072452;5914624;0;1216;1216;1;16;16;1;;188,979;35,649;9,74;28,55;148,55;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;6719620;6553600;0;1280;1280;1;16;16;1;;189,105;35,673;10,18;30,37;167,27;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;7399556;7225344;0;1344;1344;1;16;16;1;;189,219;35,695;11,33;32,30;182,64;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;8112260;7929856;0;1408;1408;1;16;16;1;;189,323;35,714;11,99;34,53;200,31;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;8857732;8667136;0;1472;1472;1;16;16;1;;189,417;35,732;12,80;37,14;219,99;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;9635972;9437184;0;1536;1536;1;16;16;1;;189,504;35,748;13,39;40,12;238,14;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;10446980;10240000;0;1600;1600;1;16;16;1;;189,584;35,764;13,63;44,35;258,70;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;11290756;11075584;0;1664;1664;1;16;16;1;;189,658;35,777;14,85;46,92;280,66;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;12167300;11943936;0;1728;1728;1;16;16;1;;189,726;35,790;15,37;50,95;299,14;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;13076612;12845056;0;1792;1792;1;16;16;1;;189,789;35,802;16,71;54,17;325,09;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;14018692;13778944;0;1856;1856;1;16;16;1;;189,848;35,813;16,99;57,28;348,50;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;14993540;14745600;0;1920;1920;1;16;16;1;;189,903;35,824;18,38;60,78;373,89;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;16001156;15745024;0;1984;1984;1;16;16;1;;189,955;35,834;19,72;65,55;399,61;3
0;289;1;0;0;289;1532;0;0;0;0;0;0;17041540;16777216;0;2048;2048;1;16;16;1;;190,003;35,843;14,08;70,21;427,47;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;28340;16384;0;64;64;1;16;16;1;;174,193;33,062;3,62;3,85;3,71;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;86708;65536;0;128;128;1;16;16;1;;204,687;38,850;3,89;5,22;6,86;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;177844;147456;0;192;192;1;16;16;1;;215,541;40,910;4,33;5,42;8,25;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;301748;262144;0;256;256;1;16;16;1;;221,052;41,956;4,57;6,29;11,55;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;458420;409600;0;320;320;1;16;16;1;;224,378;42,587;4,61;8,28;17,15;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;647860;589824;0;384;384;1;16;16;1;;226,602;43,009;4,94;8,67;21,07;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;870068;802816;0;448;448;1;16;16;1;;228,192;43,311;5,18;10,78;28,53;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;1125044;1048576;0;512;512;1;16;16;1;;229,386;43,538;5,27;13,72;34,81;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;1412788;1327104;0;576;576;1;16;16;1;;230,315;43,714;5,72;16,01;45,86;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;1733300;1638400;0;640;640;1;16;16;1;;231,058;43,855;6,14;20,33;51,80;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;2086580;1982464;0;704;704;1;16;16;1;;231,667;43,970;6,57;23,41;62,58;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;2472628;2359296;0;768;768;1;16;16;1;;232,174;44,067;6,82;26,86;74,20;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;2891444;2768896;0;832;832;1;16;16;1;;232,603;44,148;7,09;29,84;86,77;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;3343028;3211264;0;896;896;1;16;16;1;;232,970;44,218;7,58;34,13;99,87;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;3827380;3686400;0;960;960;1;16;16;1;;233,289;44,278;8,26;37,96;115,44;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;4344500;4194304;0;1024;1024;1;16;16;1;;233,568;44,331;8,94;42,95;131,24;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;4894388;4734976;0;1088;1088;1;16;16;1;;233,814;44,378;9,48;47,47;146,90;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;5477044;5308416;0;1152;1152;1;16;16;1;;234,033;44,419;9,64;52,70;165,75;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;6092468;5914624;0;1216;1216;1;16;16;1;;234,229;44,457;11,03;58,30;183,93;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;6740660;6553600;0;1280;1280;1;16;16;1;;234,405;44,490;11,51;64,44;204,37;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;7421620;7225344;0;1344;1344;1;16;16;1;;234,564;44,520;12,05;68,81;226,22;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;8135348;7929856;0;1408;1408;1;16;16;1;;234,709;44,548;12,88;76,00;242,40;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;8881844;8667136;0;1472;1472;1;16;16;1;;234,841;44,573;13,95;81,32;264,71;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;9661108;9437184;0;1536;1536;1;16;16;1;;234,962;44,596;15,36;87,98;288,15;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;10473140;10240000;0;1600;1600;1;16;16;1;;235,074;44,617;15,96;94,37;313,80;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;11317940;11075584;0;1664;1664;1;16;16;1;;235,177;44,637;15,98;101,49;338,92;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;12195508;11943936;0;1728;1728;1;16;16;1;;235,272;44,655;17,00;108,92;365,27;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;13105844;12845056;0;1792;1792;1;16;16;1;;235,361;44,672;18,48;116,90;392,89;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;14048948;13778944;0;1856;1856;1;16;16;1;;235,443;44,687;14,05;124,20;428,40;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;15024820;14745600;0;1920;1920;1;16;16;1;;235,520;44,702;12,62;132,26;460,64;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;16033460;15745024;0;1984;1984;1;16;16;1;;235,592;44,715;13,51;140,20;492,25;3
0;361;1;0;0;361;1902;0;0;0;0;0;0;17074868;16777216;0;2048;2048;1;16;16;1;;235,660;44,728;14,53;149,61;526,98;3
2;1;1;1;1;0;14;0;0;4;0;0;0;0;16384;1088;64;64;1;16;16;1;1;3,500;0,250;3,77;3,79;4,38;4
2;1;1;1;1;0;14;0;0;4;0;0;0;0;65536;1088;128;128;1;16;16;1;1;3,500;0,250;4,99;3,90;3,24;4
