Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),cache misses manuali,least set bit,Tahiti Compute units,Devastator compute units,Tahiti job count,Devastator job count,Num groups
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,5345444.00,5308416.00,0.00,1152.00,1152.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000193.00,127.5,0.5,0.00,0.00,1.00,4,7.22,7.33,14.36,83522.5625,128,32,6,162,864,5184
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,5953700.00,5914624.00,0.00,1216.00,1216.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000173.00,127.5,0.5,0.00,0.00,1.00,4,7.40,7.46,14.68,93026.5625,64,32,6,181,963,5776
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,6594724.00,6553600.00,0.00,1280.00,1280.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000156.00,127.5,0.5,0.00,0.00,1.00,4,9.04,8.11,17.28,103042.5625,256,32,6,200,1067,6400
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,7268516.00,7225344.00,0.00,1344.00,1344.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000142.00,127.5,0.5,0.00,0.00,1.00,4,8.42,8.35,18.11,113570.5625,64,32,6,221,1176,7056
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,7975076.00,7929856.00,0.00,1408.00,1408.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000129.00,127.5,0.5,0.00,0.00,1.00,4,8.83,8.71,20.72,124610.5625,128,32,6,242,1291,7744
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,8714404.00,8667136.00,0.00,1472.00,1472.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000118.00,127.5,0.5,0.00,0.00,1.00,4,9.81,9.22,20.54,136162.5625,64,32,6,265,1411,8464
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,9486500.00,9437184.00,0.00,1536.00,1536.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000108.00,127.5,0.5,0.00,0.00,1.00,4,11.79,9.72,22.62,148226.5625,512,32,6,288,1536,9216
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,10291364.00,10240000.00,0.00,1600.00,1600.00,1.00,16.00,16.00,1.00,25.00,0.06640625,10001.00,127.5,0.5,0.00,0.00,1.00,4,10.70,10.13,24.56,160802.5625,64,32,6,313,1667,10000
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,11128996.00,11075584.00,0.00,1664.00,1664.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000093.00,127.5,0.5,0.00,0.00,1.00,4,11.09,10.01,25.90,173890.5625,128,32,6,338,1803,10816
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,11999396.00,11943936.00,0.00,1728.00,1728.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000086.00,127.5,0.5,0.00,0.00,1.00,4,11.87,10.86,26.04,187490.5625,64,32,6,365,1944,11664
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,12902564.00,12845056.00,0.00,1792.00,1792.00,1.00,16.00,16.00,1.00,25.00,0.06640625,100008.00,127.5,0.5,0.00,0.00,1.00,4,14.08,12.11,29.28,201602.5625,256,32,6,392,2091,12544
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,13838500.00,13778944.00,0.00,1856.00,1856.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000074.00,127.5,0.5,0.00,0.00,1.00,4,12.84,12.65,29.98,216226.5625,64,32,6,421,2243,13456
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,14807204.00,14745600.00,0.00,1920.00,1920.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000069.00,127.5,0.5,0.00,0.00,1.00,4,13.39,13.26,33.98,231362.5625,128,32,6,450,2400,14400
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,15808676.00,15745024.00,0.00,1984.00,1984.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000065.00,127.5,0.5,0.00,0.00,1.00,4,14.19,13.21,35.87,247010.5625,64,32,6,481,2563,15376
6,0.00,25.00,1.00,0.00,0.00,25.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,16842916.00,16777216.00,0.00,2048.00,2048.00,1.00,16.00,16.00,1.00,25.00,0.06640625,1000061.00,127.5,0.5,0.00,0.00,1.00,4,18.34,14.16,39.56,263170.5625,2048,32,6,512,2731,16384
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,19796.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,49.00,0.06640625,10625.00,127.5,0.5,0.00,0.00,1.00,6,2.90,3.30,2.62,309.3125,64,32,6,1,3,16
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,72020.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1015625.00,127.5,0.5,0.00,0.00,1.00,6,3.55,3.92,2.90,1125.3125,128,32,6,2,11,64
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,157012.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1006944.00,127.5,0.5,0.00,0.00,1.00,6,3.59,3.94,4.33,2453.3125,64,32,6,5,24,144
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,274772.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1003906.00,127.5,0.5,0.00,0.00,1.00,6,4.23,4.67,5.32,4293.3125,256,32,6,8,43,256
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,425300.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,49.00,0.06640625,10025.00,127.5,0.5,0.00,0.00,1.00,6,3.90,4.20,5.35,6645.3125,64,32,6,13,67,400
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,608596.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1001736.00,127.5,0.5,0.00,0.00,1.00,6,3.86,3.84,5.47,9509.3125,128,32,6,18,96,576
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,824660.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1001276.00,127.5,0.5,0.00,0.00,1.00,6,3.77,4.19,6.12,12885.3125,64,32,6,25,131,784
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,1073492.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000977.00,127.5,0.5,0.00,0.00,1.00,6,4.31,5.00,7.49,16773.3125,512,32,6,32,171,1024
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,1355092.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000772.00,127.5,0.5,0.00,0.00,1.00,6,5.40,4.88,9.97,21173.3125,64,32,6,41,216,1296
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,1669460.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000625.00,127.5,0.5,0.00,0.00,1.00,6,4.69,5.58,9.48,26085.3125,128,32,6,50,267,1600
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,2016596.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000517.00,127.5,0.5,0.00,0.00,1.00,6,5.56,5.60,10.28,31509.3125,64,32,6,61,323,1936
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,2396500.00,2359296.00,0.00,768.00,768.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000434.00,127.5,0.5,0.00,0.00,1.00,6,5.20,6.02,12.11,37445.3125,256,32,6,72,384,2304
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,2809172.00,2768896.00,0.00,832.00,832.00,1.00,16.00,16.00,1.00,49.00,0.06640625,100037.00,127.5,0.5,0.00,0.00,1.00,6,6.03,6.85,14.51,43893.3125,64,32,6,85,451,2704
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,3254612.00,3211264.00,0.00,896.00,896.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000319.00,127.5,0.5,0.00,0.00,1.00,6,5.78,6.57,14.61,50853.3125,128,32,6,98,523,3136
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,3732820.00,3686400.00,0.00,960.00,960.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000278.00,127.5,0.5,0.00,0.00,1.00,6,5.85,6.89,16.65,58325.3125,64,32,6,113,600,3600
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,4243796.00,4194304.00,0.00,1024.00,1024.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000244.00,127.5,0.5,0.00,0.00,1.00,6,6.31,7.42,19.07,66309.3125,1024,32,6,128,683,4096
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,4787540.00,4734976.00,0.00,1088.00,1088.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000216.00,127.5,0.5,0.00,0.00,1.00,6,6.57,7.69,20.20,74805.3125,64,32,6,145,771,4624
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,5364052.00,5308416.00,0.00,1152.00,1152.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000193.00,127.5,0.5,0.00,0.00,1.00,6,7.08,8.29,23.28,83813.3125,128,32,6,162,864,5184
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,5973332.00,5914624.00,0.00,1216.00,1216.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000173.00,127.5,0.5,0.00,0.00,1.00,6,7.50,8.94,25.80,93333.3125,64,32,6,181,963,5776
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,6615380.00,6553600.00,0.00,1280.00,1280.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000156.00,127.5,0.5,0.00,0.00,1.00,6,7.86,9.33,27.55,103365.3125,256,32,6,200,1067,6400
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,7290196.00,7225344.00,0.00,1344.00,1344.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000142.00,127.5,0.5,0.00,0.00,1.00,6,8.74,10.45,29.48,113909.3125,64,32,6,221,1176,7056
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,7997780.00,7929856.00,0.00,1408.00,1408.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000129.00,127.5,0.5,0.00,0.00,1.00,6,8.99,10.32,32.04,124965.3125,128,32,6,242,1291,7744
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,8738132.00,8667136.00,0.00,1472.00,1472.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000118.00,127.5,0.5,0.00,0.00,1.00,6,9.44,10.81,36.43,136533.3125,64,32,6,265,1411,8464
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,9511252.00,9437184.00,0.00,1536.00,1536.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000108.00,127.5,0.5,0.00,0.00,1.00,6,9.51,11.30,38.00,148613.3125,512,32,6,288,1536,9216
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,10317140.00,10240000.00,0.00,1600.00,1600.00,1.00,16.00,16.00,1.00,49.00,0.06640625,10001.00,127.5,0.5,0.00,0.00,1.00,6,10.01,12.05,41.29,161205.3125,64,32,6,313,1667,10000
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,11155796.00,11075584.00,0.00,1664.00,1664.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000093.00,127.5,0.5,0.00,0.00,1.00,6,10.40,12.71,43.91,174309.3125,128,32,6,338,1803,10816
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,12027220.00,11943936.00,0.00,1728.00,1728.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000086.00,127.5,0.5,0.00,0.00,1.00,6,11.31,13.57,47.85,187925.3125,64,32,6,365,1944,11664
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,12931412.00,12845056.00,0.00,1792.00,1792.00,1.00,16.00,16.00,1.00,49.00,0.06640625,100008.00,127.5,0.5,0.00,0.00,1.00,6,11.99,14.35,51.50,202053.3125,256,32,6,392,2091,12544
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,13868372.00,13778944.00,0.00,1856.00,1856.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000074.00,127.5,0.5,0.00,0.00,1.00,6,12.82,15.46,56.51,216693.3125,64,32,6,421,2243,13456
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,14838100.00,14745600.00,0.00,1920.00,1920.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000069.00,127.5,0.5,0.00,0.00,1.00,6,13.13,16.10,59.12,231845.3125,128,32,6,450,2400,14400
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,15840596.00,15745024.00,0.00,1984.00,1984.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000065.00,127.5,0.5,0.00,0.00,1.00,6,13.72,16.83,62.77,247509.3125,64,32,6,481,2563,15376
6,0.00,49.00,1.00,0.00,0.00,49.00,282.00,0.00,0.00,0.00,0.00,0.00,0.00,16875860.00,16777216.00,0.00,2048.00,2048.00,1.00,16.00,16.00,1.00,49.00,0.06640625,1000061.00,127.5,0.5,0.00,0.00,1.00,6,15.05,18.08,66.38,263685.3125,2048,32,6,512,2731,16384
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,21060.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,81.00,0.06640625,10625.00,127.5,0.5,0.00,0.00,1.00,8,3.28,3.74,3.06,329.0625,64,32,6,1,3,16
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,74308.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1015625.00,127.5,0.5,0.00,0.00,1.00,8,3.99,4.20,3.97,1161.0625,128,32,6,2,11,64
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,160324.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1006944.00,127.5,0.5,0.00,0.00,1.00,8,3.23,3.61,4.65,2505.0625,64,32,6,5,24,144
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,279108.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1003906.00,127.5,0.5,0.00,0.00,1.00,8,3.67,4.36,5.77,4361.0625,256,32,6,8,43,256
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,430660.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,81.00,0.06640625,10025.00,127.5,0.5,0.00,0.00,1.00,8,4.50,5.34,6.27,6729.0625,64,32,6,13,67,400
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,614980.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1001736.00,127.5,0.5,0.00,0.00,1.00,8,3.98,4.70,7.22,9609.0625,128,32,6,18,96,576
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,832068.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1001276.00,127.5,0.5,0.00,0.00,1.00,8,4.28,5.21,8.80,13001.0625,64,32,6,25,131,784
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,1081924.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000977.00,127.5,0.5,0.00,0.00,1.00,8,4.75,5.81,10.70,16905.0625,512,32,6,32,171,1024
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,1364548.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000772.00,127.5,0.5,0.00,0.00,1.00,8,4.20,5.34,11.20,21321.0625,64,32,6,41,216,1296
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,1679940.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000625.00,127.5,0.5,0.00,0.00,1.00,8,4.38,5.51,13.12,26249.0625,128,32,6,50,267,1600
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,2028100.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000517.00,127.5,0.5,0.00,0.00,1.00,8,5.45,6.95,16.30,31689.0625,64,32,6,61,323,1936
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,2409028.00,2359296.00,0.00,768.00,768.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000434.00,127.5,0.5,0.00,0.00,1.00,8,5.41,6.85,18.15,37641.0625,256,32,6,72,384,2304
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,2822724.00,2768896.00,0.00,832.00,832.00,1.00,16.00,16.00,1.00,81.00,0.06640625,100037.00,127.5,0.5,0.00,0.00,1.00,8,5.51,6.95,19.99,44105.0625,64,32,6,85,451,2704
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,3269188.00,3211264.00,0.00,896.00,896.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000319.00,127.5,0.5,0.00,0.00,1.00,8,5.65,7.53,23.73,51081.0625,128,32,6,98,523,3136
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,3748420.00,3686400.00,0.00,960.00,960.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000278.00,127.5,0.5,0.00,0.00,1.00,8,6.33,8.09,26.15,58569.0625,64,32,6,113,600,3600
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,4260420.00,4194304.00,0.00,1024.00,1024.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000244.00,127.5,0.5,0.00,0.00,1.00,8,6.35,8.62,30.37,66569.0625,1024,32,6,128,683,4096
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,4805188.00,4734976.00,0.00,1088.00,1088.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000216.00,127.5,0.5,0.00,0.00,1.00,8,6.72,9.16,33.15,75081.0625,64,32,6,145,771,4624
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,5382724.00,5308416.00,0.00,1152.00,1152.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000193.00,127.5,0.5,0.00,0.00,1.00,8,7.07,9.97,37.18,84105.0625,128,32,6,162,864,5184
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,5993028.00,5914624.00,0.00,1216.00,1216.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000173.00,127.5,0.5,0.00,0.00,1.00,8,7.45,10.55,41.27,93641.0625,64,32,6,181,963,5776
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,6636100.00,6553600.00,0.00,1280.00,1280.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000156.00,127.5,0.5,0.00,0.00,1.00,8,7.79,11.68,45.50,103689.0625,256,32,6,200,1067,6400
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,7311940.00,7225344.00,0.00,1344.00,1344.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000142.00,127.5,0.5,0.00,0.00,1.00,8,8.22,12.13,50.29,114249.0625,64,32,6,221,1176,7056
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,8020548.00,7929856.00,0.00,1408.00,1408.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000129.00,127.5,0.5,0.00,0.00,1.00,8,8.91,13.15,55.70,125321.0625,128,32,6,242,1291,7744
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,8761924.00,8667136.00,0.00,1472.00,1472.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000118.00,127.5,0.5,0.00,0.00,1.00,8,9.34,13.96,58.81,136905.0625,64,32,6,265,1411,8464
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,9536068.00,9437184.00,0.00,1536.00,1536.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000108.00,127.5,0.5,0.00,0.00,1.00,8,9.44,14.47,64.42,149001.0625,512,32,6,288,1536,9216
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,10342980.00,10240000.00,0.00,1600.00,1600.00,1.00,16.00,16.00,1.00,81.00,0.06640625,10001.00,127.5,0.5,0.00,0.00,1.00,8,10.45,15.45,69.20,161609.0625,64,32,6,313,1667,10000
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,11182660.00,11075584.00,0.00,1664.00,1664.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000093.00,127.5,0.5,0.00,0.00,1.00,8,10.37,16.56,75.69,174729.0625,128,32,6,338,1803,10816
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,12055108.00,11943936.00,0.00,1728.00,1728.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000086.00,127.5,0.5,0.00,0.00,1.00,8,11.42,17.24,80.51,188361.0625,64,32,6,365,1944,11664
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,12960324.00,12845056.00,0.00,1792.00,1792.00,1.00,16.00,16.00,1.00,81.00,0.06640625,100008.00,127.5,0.5,0.00,0.00,1.00,8,11.99,18.27,87.02,202505.0625,256,32,6,392,2091,12544
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,13898308.00,13778944.00,0.00,1856.00,1856.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000074.00,127.5,0.5,0.00,0.00,1.00,8,12.48,21.07,93.75,217161.0625,64,32,6,421,2243,13456
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,14869060.00,14745600.00,0.00,1920.00,1920.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000069.00,127.5,0.5,0.00,0.00,1.00,8,12.65,22.24,96.63,232329.0625,128,32,6,450,2400,14400
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,15872580.00,15745024.00,0.00,1984.00,1984.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000065.00,127.5,0.5,0.00,0.00,1.00,8,13.48,22.54,102.76,248009.0625,64,32,6,481,2563,15376
6,0.00,81.00,1.00,0.00,0.00,81.00,452.00,0.00,0.00,0.00,0.00,0.00,0.00,16908868.00,16777216.00,0.00,2048.00,2048.00,1.00,16.00,16.00,1.00,81.00,0.06640625,1000061.00,127.5,0.5,0.00,0.00,1.00,8,14.36,23.62,108.34,264201.0625,2048,32,6,512,2731,16384
6,0.00,121.00,1.00,0.00,0.00,121.00,662.00,0.00,0.00,0.00,0.00,0.00,0.00,22388.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,121.00,0.06640625,10625.00,127.5,0.5,0.00,0.00,1.00,10,3.26,3.63,2.89,349.8125,64,32,6,1,3,16
6,0.00,121.00,1.00,0.00,0.00,121.00,662.00,0.00,0.00,0.00,0.00,0.00,0.00,76660.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,121.00,0.06640625,1015625.00,127.5,0.5,0.00,0.00,1.00,10,3.88,4.19,5.06,1197.8125,128,32,6,2,11,64
6,0.00,121.00,1.00,0.00,0.00,121.00,662.00,0.00,0.00,0.00,0.00,0.00,0.00,163700.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,121.00,0.06640625,1006944.00,127.5,0.5,0.00,0.00,1.00,10,3.27,4.03,5.31,2557.8125,64,32,6,5,24,144
